Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2010-05-21,20.05,20.25,19.5,20.25,20.25,388.0,0.08
2010-05-24,20.0,21.25,20.0,20.9,21.2,3916.0,0.82
2010-05-25,21.4,21.4,20.2,20.2,20.25,2430.0,0.5
2010-05-26,20.25,20.6,19.5,20.3,20.3,4460.0,0.89
2010-05-27,20.9,20.9,20.9,20.9,20.9,500.0,0.1
2010-05-28,20.0,20.9,19.9,20.9,20.0,1565.0,0.31
2010-05-31,19.8,20.5,19.6,20.5,20.5,950.0,0.19
2010-06-01,19.8,20.85,19.8,20.45,20.05,707.0,0.14
2010-06-02,19.9,20.75,19.15,20.0,20.7,7519.0,1.53
2010-06-03,21.0,21.0,20.25,20.8,20.8,5754.0,1.18
2010-06-04,20.25,21.0,20.25,21.0,21.0,3481.0,0.72
2010-06-07,20.4,21.0,20.3,20.55,20.55,1813.0,0.37
2010-06-08,21.4,21.4,20.7,21.4,21.25,1496.0,0.32
2010-06-09,21.9,22.0,21.55,21.55,21.95,2545.0,0.56
2010-06-10,21.65,22.5,21.5,22.5,22.45,4676.0,1.04
2010-06-11,22.4,22.4,21.65,21.75,21.9,5831.0,1.28
2010-06-14,21.9,22.5,21.9,22.15,22.15,1154.0,0.26
2010-06-15,22.2,22.2,21.65,21.75,21.75,2162.0,0.48
2010-06-16,21.8,22.0,21.8,21.9,21.9,714.0,0.16
2010-06-17,21.95,22.0,21.7,21.8,21.8,1310.0,0.29
2010-06-18,21.55,22.0,21.4,21.4,21.45,3009.0,0.65
2010-06-21,20.65,21.7,20.65,21.7,21.05,1208.0,0.25
2010-06-22,22.1,22.1,21.0,21.8,21.8,1617.0,0.35
2010-06-23,21.3,22.05,21.25,21.25,21.25,1139.0,0.24
2010-06-24,21.35,21.9,21.35,21.7,21.75,985.0,0.21
2010-06-25,21.9,22.5,21.85,22.0,21.85,2869.0,0.63
2010-06-28,22.35,22.4,21.5,22.0,21.75,2488.0,0.54
2010-06-29,21.8,22.5,21.6,21.6,21.6,1176.0,0.26
2010-06-30,21.6,22.5,21.05,22.0,21.85,2691.0,0.58
2010-07-01,22.85,22.85,21.6,22.55,22.1,7668.0,1.71
2010-07-02,22.05,23.25,22.05,22.6,22.65,24093.0,5.51
2010-07-05,21.55,23.3,21.55,22.55,22.6,1019.0,0.23
2010-07-06,23.6,23.6,22.5,23.45,23.45,4632.0,1.09
2010-07-07,23.45,25.8,23.45,25.8,25.8,24017.0,6.02
2010-07-08,25.8,27.4,23.35,26.35,26.55,11305.0,3.0
2010-07-09,25.8,26.5,24.4,25.6,25.45,7637.0,1.98
2010-07-12,24.8,25.9,24.65,25.1,25.55,3200.0,0.82
2010-07-13,25.9,25.9,23.95,25.3,25.3,5607.0,1.41
2010-07-14,25.9,26.45,25.15,25.6,25.6,3749.0,0.97
2010-07-15,25.0,25.1,24.3,24.3,24.3,1581.0,0.39
2010-07-16,23.45,24.5,23.45,24.1,24.15,3572.0,0.87
2010-07-19,24.15,25.0,23.55,24.45,24.45,1953.0,0.47
2010-07-20,25.6,25.6,24.1,24.2,24.2,175.0,0.04
2010-07-21,26.25,26.25,23.8,24.25,24.25,792.0,0.2
2010-07-22,23.7,24.9,23.35,23.9,23.9,2356.0,0.56
2010-07-23,23.95,24.8,23.5,24.0,23.55,1111.0,0.27
2010-07-26,23.5,24.85,23.4,24.25,24.25,4131.0,0.99
2010-07-27,25.25,25.3,24.6,25.15,24.95,4001.0,1.01
2010-07-28,26.1,26.1,22.75,25.1,25.1,1988.0,0.49
