Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2010-03-15,130.5,136.0,130.5,134.0,134.1,13051.0,17.43
2010-03-16,134.1,137.8,133.15,133.35,134.6,11745.0,15.96
2010-03-17,135.05,139.5,133.0,137.2,137.35,29827.0,40.81
2010-03-18,137.0,138.5,135.6,136.0,136.95,7678.0,10.49
2010-03-19,137.05,139.0,134.2,135.0,135.7,13556.0,18.38
2010-03-22,132.25,135.0,129.15,129.15,129.45,15210.0,20.1
2010-03-23,131.0,133.0,130.0,132.0,130.55,10572.0,13.91
2010-03-25,131.5,134.0,129.2,131.6,132.6,17419.0,22.83
2010-03-26,127.5,138.0,127.5,132.0,133.45,27392.0,36.54
2010-03-29,133.0,135.8,128.0,128.6,129.65,10664.0,14.03
2010-03-30,131.8,135.5,128.0,132.95,132.0,20013.0,26.53
2010-03-31,132.1,133.9,131.0,132.4,132.25,5941.0,7.89
2010-04-01,137.75,145.5,130.5,145.5,145.5,85491.0,122.45
2010-04-05,151.95,151.95,143.05,146.0,145.45,64345.0,95.02
2010-04-06,149.0,160.0,149.0,156.75,157.0,212410.0,332.31
2010-04-07,157.0,160.9,155.1,158.5,159.25,93218.0,147.68
2010-04-08,158.65,163.8,155.35,155.6,156.15,57412.0,91.89
2010-04-09,154.25,160.75,152.0,153.6,154.75,17884.0,28.09
2010-04-12,154.0,164.0,152.5,158.5,158.4,62623.0,99.95
2010-04-13,161.0,167.25,157.3,162.95,163.85,109292.0,179.19
2010-04-15,164.3,172.0,164.25,169.5,167.95,134451.0,226.99
2010-04-16,167.0,179.95,165.0,177.45,177.95,96275.0,165.85
2010-04-19,173.0,176.1,169.05,171.7,172.15,45365.0,78.3
2010-04-20,173.0,183.0,173.0,176.5,177.4,77610.0,140.25
2010-04-21,180.05,186.0,178.0,184.0,183.35,54110.0,98.75
2010-04-22,183.6,192.55,181.2,192.55,192.55,112101.0,212.01
2010-04-23,195.0,195.5,185.1,187.0,188.1,93989.0,178.07
2010-04-26,191.0,191.4,185.0,185.6,185.65,39876.0,74.86
2010-04-27,185.0,185.95,178.5,184.5,183.95,37747.0,68.89
2010-04-28,181.0,187.0,176.0,180.3,181.3,62713.0,114.38
2010-04-29,183.7,183.7,179.0,179.0,180.35,17881.0,32.45
2010-04-30,181.95,184.9,176.25,178.0,178.5,23295.0,42.22
2010-05-03,182.0,187.45,181.5,186.0,185.0,85006.0,157.84
2010-05-04,189.9,192.0,177.15,180.0,179.8,67758.0,126.41
2010-05-05,174.55,184.6,173.6,183.05,183.3,56389.0,101.54
2010-05-06,181.25,184.0,175.15,180.0,179.15,27902.0,49.94
2010-05-07,175.5,180.95,168.55,173.6,171.85,37640.0,65.2
2010-05-10,165.1,182.0,165.1,181.0,179.8,53217.0,95.25
2010-05-11,180.0,196.0,179.25,194.0,192.55,110089.0,208.02
2010-05-12,194.5,203.95,176.95,187.2,189.0,162134.0,317.42
2010-05-13,190.4,200.65,190.0,193.8,193.8,89367.0,175.4
2010-05-14,190.8,196.55,190.45,190.85,190.9,25801.0,49.67
2010-05-17,187.0,189.7,178.05,184.0,184.6,39362.0,71.98
2010-05-18,182.1,202.0,182.1,192.8,192.75,68313.0,133.73
2010-05-19,190.0,191.7,180.0,180.1,182.8,44740.0,82.8
2010-05-20,184.4,188.95,179.15,183.0,182.15,23638.0,43.29
2010-05-21,178.1,182.15,171.1,181.95,179.6,63829.0,113.32
2010-05-24,181.6,187.35,176.95,177.95,178.95,33453.0,61.41
2010-05-25,176.1,179.45,168.3,170.0,170.6,46885.0,81.0
2010-05-26,168.5,175.0,166.2,174.4,172.65,40452.0,68.86
2010-05-27,170.1,176.6,170.1,171.25,173.15,32185.0,56.13
2010-05-28,174.2,179.8,174.0,176.0,176.1,32361.0,57.19
2010-05-31,172.0,180.5,172.0,174.8,174.1,30442.0,53.76
2010-06-01,172.1,176.95,169.5,174.25,174.75,17707.0,30.88
2010-06-02,170.0,175.0,170.0,171.0,171.4,8823.0,15.14
2010-06-03,171.5,184.95,171.5,178.1,178.6,35287.0,63.35
2010-06-04,177.1,183.9,174.0,181.7,180.25,41981.0,75.92
2010-06-07,175.0,176.95,171.0,172.55,172.25,20907.0,36.26
2010-06-08,170.1,175.05,166.1,168.5,169.55,28299.0,48.76
2010-06-09,169.5,174.9,169.0,170.0,170.45,20215.0,34.55
2010-06-10,171.0,175.0,171.0,174.15,173.9,6394.0,11.09
2010-06-11,172.6,177.0,172.6,174.5,174.45,14054.0,24.61
2010-06-14,176.0,181.0,175.0,178.0,177.0,17641.0,31.59
2010-06-15,173.15,185.2,173.15,182.95,183.15,32064.0,58.2
2010-06-16,184.9,184.9,178.5,181.85,180.15,17159.0,31.18
2010-06-17,178.15,181.45,176.0,176.0,177.7,7547.0,13.46
2010-06-18,174.1,180.0,174.1,176.25,176.0,18136.0,32.18
2010-06-21,176.1,183.0,176.1,180.0,179.8,21523.0,38.73
2010-06-22,176.8,190.7,176.8,189.5,188.6,93247.0,174.82
2010-06-23,194.4,197.3,190.0,192.4,191.35,135208.0,262.33
2010-06-24,192.25,194.95,187.3,187.3,188.35,33096.0,63.38
2010-06-25,188.0,191.5,184.0,186.0,187.05,27623.0,51.99
2010-06-28,185.5,190.0,185.1,186.0,187.8,8958.0,16.77
2010-06-29,185.5,190.0,179.5,184.0,183.65,27570.0,50.41
2010-06-30,180.5,187.9,180.5,186.95,185.05,37626.0,69.6
2010-07-01,182.15,186.55,180.05,184.95,182.0,27878.0,50.59
2010-07-02,180.1,184.0,180.1,181.0,180.55,11493.0,20.93
2010-07-05,180.1,182.95,178.0,179.55,179.45,9687.0,17.46
2010-07-06,177.1,183.0,177.1,179.4,178.65,9602.0,17.27
2010-07-07,179.15,187.5,179.15,185.1,186.0,30868.0,57.1
2010-07-08,186.6,190.0,183.1,183.25,185.5,12948.0,24.3
2010-07-09,183.5,193.2,183.5,193.0,190.3,35265.0,66.7
2010-07-12,191.9,206.2,191.1,196.5,196.65,219408.0,438.15
2010-07-13,199.4,203.5,196.1,197.7,198.2,49152.0,98.38
2010-07-14,200.7,210.5,199.0,204.4,204.45,297713.0,613.38
2010-07-15,204.5,207.0,196.65,198.5,198.7,47800.0,96.57
2010-07-16,196.2,201.95,196.2,197.0,198.5,25685.0,51.2
2010-07-19,196.05,202.0,196.05,198.0,198.5,12281.0,24.51
2010-07-20,196.2,201.5,194.1,194.5,195.7,30090.0,59.54
2010-07-21,198.0,198.0,194.5,197.0,196.45,14858.0,29.18
2010-07-22,195.0,198.9,190.1,195.4,197.2,114222.0,223.89
2010-07-23,199.5,206.5,196.0,196.2,197.2,423782.0,859.1
2010-07-26,199.95,201.7,195.5,197.25,197.3,36546.0,72.72
2010-07-27,196.1,206.25,195.3,202.5,202.05,126110.0,255.62
2010-07-28,200.7,214.9,200.7,207.0,206.95,332492.0,696.49
2010-07-29,207.25,212.45,205.0,207.3,207.85,116540.0,242.52
2010-07-30,204.5,211.4,197.0,198.0,199.8,83909.0,172.98
2010-08-02,218.8,218.8,189.0,194.55,194.85,259851.0,515.25
2010-08-03,197.4,198.9,190.0,190.1,190.85,60421.0,116.67
2010-08-04,192.0,195.9,187.0,187.0,188.4,74086.0,142.14
2010-08-05,191.4,226.1,187.4,214.65,216.25,1981814.0,4229.78
2010-08-06,220.55,226.7,210.6,216.5,214.95,1266516.0,2793.39
2010-08-09,218.25,224.0,216.0,223.6,222.55,473474.0,1044.01
2010-08-10,223.7,232.8,219.0,225.0,226.1,811215.0,1846.59
2010-08-11,226.1,229.7,219.6,220.55,220.9,156626.0,351.21
2010-08-12,220.0,231.95,214.0,231.0,229.4,488973.0,1103.09
2010-08-13,232.0,239.7,225.15,228.1,227.7,461551.0,1078.35
2010-08-16,227.7,230.0,215.65,218.1,217.7,197555.0,439.27
2010-08-17,220.0,227.5,216.5,216.5,217.75,117032.0,259.35
2010-08-18,219.6,222.0,216.0,216.7,216.95,60451.0,132.26
2010-08-19,218.8,219.95,212.2,215.5,215.0,58831.0,127.22
2010-08-20,216.0,220.0,211.8,213.25,212.95,76830.0,166.04
2010-08-23,214.8,223.0,214.45,216.5,216.8,118613.0,259.81
2010-08-24,218.65,219.8,214.2,214.2,214.8,46801.0,101.2
2010-08-25,214.25,216.25,202.0,203.85,203.85,98813.0,204.06
2010-08-26,202.0,214.0,202.0,209.1,208.95,121616.0,255.79
2010-08-27,209.2,210.1,200.5,200.6,201.85,62439.0,128.45
2010-08-30,205.0,208.0,198.45,199.25,199.75,33184.0,67.43
2010-08-31,199.75,207.5,195.0,203.0,203.2,240213.0,486.7
2010-09-01,200.0,217.4,200.0,216.1,210.85,169810.0,355.08
2010-09-02,215.0,221.0,210.75,212.2,212.2,137289.0,294.85
2010-09-03,212.25,215.75,207.0,214.1,214.3,74659.0,158.72
2010-09-06,214.35,219.0,212.5,218.0,216.4,98319.0,212.18
2010-09-07,217.45,226.8,215.8,219.0,220.2,264281.0,584.7
2010-09-08,221.1,223.7,211.55,218.05,218.9,114288.0,248.89
2010-09-09,217.0,218.9,212.3,212.5,213.5,60685.0,130.58
2010-09-13,215.9,217.9,212.5,212.9,212.85,26613.0,56.98
2010-09-14,213.0,216.0,204.5,206.0,206.05,57038.0,119.53
2010-09-15,206.1,210.8,204.0,204.3,204.7,41067.0,85.21
2010-09-16,199.0,209.9,199.0,203.0,203.25,112104.0,230.9
2010-09-17,201.0,212.5,201.0,208.5,209.1,179075.0,375.58
2010-09-20,209.0,211.7,204.5,205.2,205.45,88368.0,184.26
2010-09-21,207.9,207.9,202.0,204.0,203.65,35355.0,72.19
2010-09-22,202.1,206.4,175.55,199.0,199.9,56666.0,113.9
2010-09-23,199.0,204.55,197.65,200.0,200.25,52919.0,106.33
2010-09-24,200.0,207.65,196.2,203.8,203.5,119091.0,242.15
2010-09-27,204.2,211.4,204.2,207.9,208.55,97626.0,203.92
2010-09-28,208.5,217.0,207.5,208.25,208.55,147761.0,314.1
2010-09-29,211.8,211.8,203.1,205.0,204.5,56955.0,117.63
2010-09-30,205.1,205.9,202.0,203.85,202.95,38533.0,78.67
2010-10-01,206.3,207.9,200.75,203.0,202.65,36317.0,74.36
2010-10-04,203.5,206.0,199.35,201.05,201.9,59554.0,120.66
2010-10-05,201.9,205.5,201.25,205.0,205.05,48323.0,98.53
2010-10-06,202.1,207.0,202.1,206.35,205.3,38989.0,80.0
2010-10-07,203.0,215.0,203.0,208.55,208.0,163206.0,344.27
2010-10-08,210.0,212.4,206.0,207.5,206.5,50225.0,104.74
2010-10-11,210.05,210.05,205.0,206.9,206.65,36908.0,76.49
2010-10-12,206.0,208.8,202.8,208.5,205.55,21987.0,45.09
2010-10-13,204.5,211.0,204.5,204.55,205.0,55470.0,114.88
2010-10-14,204.1,209.7,200.5,202.0,201.85,19910.0,40.55
2010-10-15,200.3,206.0,199.1,201.25,200.65,41861.0,84.65
2010-10-18,200.65,203.7,196.15,198.35,199.0,34846.0,69.21
2010-10-19,198.35,205.5,198.1,201.0,201.9,139615.0,281.61
2010-10-20,200.1,201.45,194.0,194.75,194.85,48343.0,95.26
2010-10-21,195.9,199.7,195.1,196.65,196.3,27929.0,55.04
2010-10-22,199.35,203.4,196.4,197.05,197.3,44334.0,88.37
2010-10-25,199.9,201.75,192.6,193.7,193.45,40180.0,78.65
2010-10-26,193.05,196.3,192.5,193.0,193.3,22686.0,44.08
2010-10-27,193.5,196.0,193.35,195.0,194.75,14080.0,27.42
